Type	Var1	Var2	pPerm	pPearson	rPearson
Outlier:HAllA	cellular_nitrogen_compound_biosynthetic_process	cofactor_transport	0.0	0.982502204062	-0.00145088921002
Outlier:Both	folic_acid_and_derivative_metabolic_process	pantothenate_biosynthetic_process	0.0	9.28631437517e-93	0.915921785469
Outlier:Both	ion_transmembrane_transport	mitochondrion_organization	0.0	2.39559537044e-99	0.926761998425
Outlier:HAllA	molybdopterin_cofactor_biosynthetic_process	nucleobase__nucleoside_and_nucleotide_interconversion	0.0	0.752495068313	-0.0208594810803
Outlier:Both	nucleobase__nucleoside_and_nucleotide_interconversion	purine_ribonucleoside_metabolic_process	0.0	6.58065164056e-85	0.900772708132
Outlier:HAllA	menaquinone_metabolic_process	nucleobase__nucleoside__nucleotide_and_nucleic_acid_metabolic_process	0.0	0.668604320323	-0.0283125037152
Outlier:HAllA	alcohol_biosynthetic_process	menaquinone_metabolic_process	0.0	0.898442210659	0.00844305445286
Outlier:Both	branched_chain_family_amino_acid_biosynthetic_process	chorismate_metabolic_process	0.0	2.55025334708e-82	0.895167569846
Outlier:Both	biosynthetic_process	histidine_family_amino_acid_biosynthetic_process	0.0	4.85976838188e-87	0.905150930153
Outlier:Both	monosaccharide_metabolic_process	tRNA_aminoacylation_for_mitochondrial_protein_translation	0.0	2.14784889684e-81	0.893082901935
Outlier:Both	cellular_protein_complex_disassembly	tRNA_aminoacylation_for_protein_translation	0.0	7.09951660572e-139	0.967598453219
Outlier:HAllA	glucose_transport	ribonucleoside_triphosphate_biosynthetic_process	0.0	0.705287751009	0.0250150323339
Outlier:Both	arginine_biosynthetic_process	cellular_amino_acid_biosynthetic_process	0.0	7.67238885299e-116	0.947999909276
Outlier:HAllA	lipid_catabolic_process	sulfur_amino_acid_metabolic_process	0.0	0.938723169646	0.00508554371719
Outlier:None	antibiotics	macromolecule_metabolic_process	0.59	0.870998958828	0.0107424267134
Outlier:None	age	translation	0.94	0.955796581025	0.00366684927912
Outlier:Both	peptidoglycan_based_cell_wall_biogenesis	tRNA_processing	0.0	6.1190419283e-102	0.930619150504
Outlier:Both	ATP_biosynthetic_process	nucleoside_triphosphate_biosynthetic_process	0.0	6.42401449839e-92	0.914423809959
Outlier:Both	NADP_metabolic_process	hexose_catabolic_process	0.0	1.15870749048e-133	0.963951819015
Outlier:Both	glycosaminoglycan_metabolic_process	ribosome_assembly	0.0	6.99929326561e-95	0.919586509421
Outlier:HAllA	mitochondrial_electron_transport__NADH_to_ubiquinone	ribonucleoside_monophosphate_metabolic_process	0.0	0.959113512757	-0.0033914472754
Outlier:HAllA	drug_transmembrane_transport	nucleobase__nucleoside_and_nucleotide_interconversion	0.0	0.759721293313	0.0202309304586
Outlier:None	smoker	aromatic_amino_acid_family_biosynthetic_process	0.25	0.897084367865	0.00855656264496
Outlier:Both	hexose_catabolic_process	nucleoside_triphosphate_biosynthetic_process	0.0	1.92276596467e-81	0.893192280817
Outlier:Both	heme_metabolic_process	tricarboxylic_acid_cycle	0.0	1.22969853728e-85	0.902292436004
Outlier:HAllA	Mo_molybdopterin_cofactor_metabolic_process	cellular_protein_complex_disassembly	0.0	0.911575278465	-0.00734642548303
Outlier:Both	cellular_carbohydrate_catabolic_process	nucleotide_metabolic_process	0.0	9.31430111929e-96	0.921049629692
Outlier:None	age	asexual_sporulation	0.62	0.972448794228	-0.00228477107481
Outlier:Both	ATP_biosynthetic_process	ribosome_assembly	0.0	4.55518045988e-90	0.911023711517
Outlier:Both	purine_nucleoside_metabolic_process	ribonucleoside_metabolic_process	0.0	2.69873595201e-146	0.972153211092
Outlier:Both	carboxylic_acid_biosynthetic_process	cellular_biogenic_amine_biosynthetic_process	0.0	6.94103543897e-92	0.914363277868
Outlier:HAllA	nucleobase__nucleoside_and_nucleotide_biosynthetic_process	response_to_drug	0.0	0.614679205958	0.0332930733726
Outlier:Both	primary_metabolic_process	protein_complex_disassembly	0.0	3.88215088731e-84	0.899137431797
Outlier:Both	nucleobase_biosynthetic_process	primary_metabolic_process	0.0	2.43039317941e-98	0.92520553353
Outlier:Both	ion_transmembrane_transport	macromolecule_metabolic_process	0.0	5.04529396198e-89	0.909042651978
Outlier:Both	energy_derivation_by_oxidation_of_organic_compounds	generation_of_precursor_metabolites_and_energy	0.0	3.61955646495e-97	0.92334762906
Outlier:HAllA	cellular_lipid_metabolic_process	protein_secretion	0.0	0.701451491145	0.0253568562291
Outlier:None	pancol	glutamine_family_amino_acid_biosynthetic_process	0.58	0.723702043496	-0.0233832774983
Outlier:None	age	cellular_process	0.65	0.805181836104	-0.016315574454
Outlier:Both	ribonucleoside_triphosphate_metabolic_process	tRNA_metabolic_process	0.0	7.50623650576e-101	0.929025820044
Outlier:Both	purine_ribonucleoside_metabolic_process	rRNA_modification	0.0	1.83183403564e-80	0.890941459387
Outlier:Both	vitamin_biosynthetic_process	water_soluble_vitamin_biosynthetic_process	0.0	3.72628865685e-157	0.977677883634
Outlier:HAllA	organic_acid_transport	sporulation	0.0	0.704029296183	-0.0251270913711
Outlier:HAllA	aminoglycan_biosynthetic_process	heme_biosynthetic_process	0.0	0.926660806568	0.00608921545911
Outlier:HAllA	glutathione_metabolic_process	nucleoside_phosphate_metabolic_process	0.0	0.854770751933	-0.0121080444382
Outlier:HAllA	histidine_family_amino_acid_metabolic_process	putrescine_transport	0.0	0.82130989641	-0.0149407526178
Outlier:Both	carboxylic_acid_biosynthetic_process	indolalkylamine_biosynthetic_process	0.0	1.83953077091e-90	0.911758885747
Outlier:HAllA	developmental_process	oligosaccharide_biosynthetic_process	0.0	0.941751672626	0.00483374292395
Outlier:Both	RNA_methylation	cell_wall_macromolecule_metabolic_process	0.0	4.47950922919e-86	0.903195504092
Outlier:Both	glycolysis	nucleoside_triphosphate_metabolic_process	0.0	1.93535302504e-83	0.897632682656
Outlier:Both	carbohydrate_metabolic_process	cellular_biosynthetic_process	0.0	3.45868879919e-91	0.913097205223
Outlier:Both	pantothenate_metabolic_process	phospholipid_biosynthetic_process	0.0	1.77829607259e-80	0.890971402947
Outlier:HAllA	Mo_molybdopterin_cofactor_metabolic_process	ribonucleotide_biosynthetic_process	0.0	0.620846212641	-0.032714427727
Outlier:None	Mo_molybdopterin_cofactor_biosynthetic_process	cell_wall_macromolecule_metabolic_process	0.18	0.710008395247	-0.0245953148996
Outlier:HAllA	ribonucleoside_metabolic_process	vitamin_K_biosynthetic_process	0.0	0.649686742791	-0.0300402114956
Outlier:Both	dicarboxylic_acid_metabolic_process	lysine_biosynthetic_process	0.0	2.68252082544e-99	0.926686793964
Outlier:Both	alcohol_catabolic_process	cellular_metabolic_compound_salvage	0.0	2.97861953898e-97	0.923483288584
Outlier:HAllA	cellular_carbohydrate_metabolic_process	flagellum_organization	0.0	0.561540121886	-0.0383919240495
Outlier:Both	alcohol_biosynthetic_process	tRNA_metabolic_process	0.0	1.25723039668e-83	0.898039061921
Outlier:HAllA	polysaccharide_catabolic_process	pyrimidine_nucleotide_biosynthetic_process	0.0	0.882615277578	0.00976772251995
Outlier:Both	purine_nucleotide_metabolic_process	purine_ribonucleoside_triphosphate_biosynthetic_process	0.0	1.86742325974e-149	0.973890296668
Outlier:Both	glutamine_family_amino_acid_metabolic_process	nicotinamide_nucleotide_metabolic_process	0.0	1.3243193881e-87	0.906276152789
Outlier:HAllA	Mo_molybdopterin_cofactor_metabolic_process	oligosaccharide_transport	0.0	0.934098510758	-0.00547019725406
Outlier:Both	mitochondrial_translation	ribonucleoside_triphosphate_biosynthetic_process	0.0	3.0318960868e-112	0.943985955761
Outlier:Both	group_transfer_coenzyme_metabolic_process	small_molecule_metabolic_process	0.0	2.05137412019e-83	0.897577705307
Outlier:HAllA	cofactor_transport	diaminopimelate_metabolic_process	0.0	0.993050470553	-0.000576205197156
Outlier:HAllA	DNA_recombination	cytochrome_complex_assembly	0.0	0.574086506053	-0.0371685852253
Outlier:Both	nucleobase__nucleoside_and_nucleotide_metabolic_process	ribonucleoside_triphosphate_biosynthetic_process	0.0	1.45373864493e-116	0.948769807975
Outlier:None	pancol	small_molecule_biosynthetic_process	0.77	0.817079475517	0.0153007271277
Outlier:HAllA	cellular_cell_wall_organization_or_biogenesis	quinone_cofactor_metabolic_process	0.0	0.777437877496	0.0186974320291
Outlier:Both	monosaccharide_metabolic_process	pyridine_nucleotide_metabolic_process	0.0	3.35807251926e-97	0.923399853583
Outlier:Both	arginine_metabolic_process	cellular_aromatic_compound_metabolic_process	0.0	1.84141741297e-85	0.901928875564
Outlier:Both	oxidoreduction_coenzyme_metabolic_process	small_molecule_metabolic_process	0.0	8.45887165264e-136	0.965494561677
Outlier:HAllA	RNA_modification	quinone_cofactor_biosynthetic_process	0.0	0.639444535814	-0.0309841093167
Outlier:HAllA	DNA_catabolic_process	monocarboxylic_acid_metabolic_process	0.0	0.620020581397	-0.0327917509626
Outlier:HAllA	peptidoglycan_metabolic_process	quinone_cofactor_biosynthetic_process	0.0	0.96761891458	0.00268550647698
Outlier:None	antibiotics	peptidoglycan_based_cell_wall_biogenesis	0.51	0.799778906484	-0.0167776831234
Outlier:HAllA	ATP_metabolic_process	cofactor_transport	0.0	0.591216561012	0.0355183956465
Outlier:None	age	reproduction	0.44	0.995022381474	-0.000412705945287
Outlier:Both	cellular_biosynthetic_process	protein_complex_disassembly	0.0	3.57443470431e-99	0.926495605223
Outlier:HAllA	flagellum_organization	peptidoglycan_biosynthetic_process	0.0	0.79399798058	0.0172730246825
Outlier:HAllA	cytochrome_complex_assembly	gluconeogenesis	0.0	0.907559159523	0.00768155020596
Outlier:None	chemotaxis	nucleobase__nucleoside__nucleotide_and_nucleic_acid_metabolic_process	0.37	0.589376209844	0.0356946138768
Outlier:HAllA	molybdopterin_cofactor_metabolic_process	nucleobase__nucleoside__nucleotide_and_nucleic_acid_biosynthetic_process	0.0	0.655167573298	-0.0295376097304
Outlier:HAllA	biotin_biosynthetic_process	purine_nucleotide_metabolic_process	0.0	0.880822656886	-0.00991799539172
Outlier:Both	coenzyme_catabolic_process	oxidation_reduction	0.0	1.16508240778e-94	0.919212380424
Outlier:HAllA	menaquinone_biosynthetic_process	ribonucleoside_monophosphate_biosynthetic_process	0.0	0.727742602505	0.0230271475845
Outlier:None	antibiotics	cellular_protein_complex_disassembly	0.56	0.849861587428	0.0125221403207
Outlier:Both	cellular_biosynthetic_process	macromolecule_biosynthetic_process	0.0	1.19464894762e-150	0.974517715139
Outlier:HAllA	transcription_termination	two_component_signal_transduction_system__phosphorelay_	0.0	0.622813650261	0.0325303491191
Outlier:HAllA	asexual_reproduction	cellular_respiration	0.0	0.965727264639	0.00284248266114
Outlier:Both	cell_wall_macromolecule_metabolic_process	nucleobase__nucleoside_and_nucleotide_biosynthetic_process	0.0	1.90969475457e-112	0.944218177481
Outlier:Both	nucleobase__nucleoside__nucleotide_and_nucleic_acid_biosynthetic_process	nucleobase__nucleoside_and_nucleotide_biosynthetic_process	0.0	0.0	1.0
Outlier:None	smoker	cellular_metabolic_compound_salvage	0.32	0.589192094105	-0.0357122572699
Outlier:Both	response_to_stress	small_molecule_biosynthetic_process	0.0	1.84765178847e-124	0.956460212532
Outlier:None	immunosup	oxidative_phosphorylation	0.51	0.605103915126	0.0341965828511
Outlier:HAllA	menaquinone_biosynthetic_process	nucleoside_monophosphate_metabolic_process	0.0	0.695096064275	0.0259246361469
Outlier:Both	cellular_amino_acid_derivative_biosynthetic_process	heterocycle_metabolic_process	0.0	6.59347064938e-116	0.948070538593
Outlier:Both	dephosphorylation	polyol_metabolic_process	0.0	1.13167435907e-84	0.900276184633
Outlier:Both	ATP_metabolic_process	transcription_termination	0.0	1.6235075217e-91	0.913695844874
Outlier:Both	monosaccharide_catabolic_process	monosaccharide_metabolic_process	0.0	1.31722899424e-143	0.970583210125
Outlier:None	age	branched_chain_family_amino_acid_biosynthetic_process	0.31	0.931317150764	0.00570162307031
Outlier:Both	purine_nucleoside_monophosphate_biosynthetic_process	ribonucleoside_monophosphate_biosynthetic_process	0.0	2.7582814678e-187	0.987883158465
Outlier:Both	nucleobase__nucleoside__nucleotide_and_nucleic_acid_biosynthetic_process	purine_nucleotide_biosynthetic_process	0.0	1.54596441143e-173	0.983993366412
Outlier:Both	RNA_methylation	nucleobase__nucleoside_and_nucleotide_biosynthetic_process	0.0	1.42196036906e-100	0.928613714501
Outlier:HAllA	mitochondrial_ATP_synthesis_coupled_electron_transport	purine_base_biosynthetic_process	0.0	0.750609178334	-0.021023825455
Outlier:HAllA	cellular_cell_wall_macromolecule_metabolic_process	signal_transmission	0.0	0.814864705066	0.0154893651488
Outlier:HAllA	ileal	purine_ribonucleotide_biosynthetic_process	0.0	0.955190237662	-0.00371720013616
Outlier:Both	lipid_metabolic_process	organic_acid_metabolic_process	0.0	1.09077933101e-90	0.912179712459
Outlier:HAllA	aerobic_respiration	polyamine_transport	0.0	0.576151426233	-0.036968461866
Outlier:Both	RNA_methylation	cellular_component_macromolecule_biosynthetic_process	0.0	1.3769141724e-88	0.908201906658
Outlier:Both	amine_metabolic_process	oxidoreduction_coenzyme_metabolic_process	0.0	9.75842191099e-109	0.939763595389
Outlier:Both	nucleobase_biosynthetic_process	nucleoside_phosphate_metabolic_process	0.0	4.13628011402e-90	0.911102230405
Outlier:Both	NADPH_regeneration	glucose_catabolic_process	0.0	7.90292960247e-132	0.962571786799
Outlier:Both	cell_wall_biogenesis	ribonucleoside_triphosphate_biosynthetic_process	0.0	2.99944155973e-80	0.890442387317
Outlier:Both	branched_chain_family_amino_acid_biosynthetic_process	organic_acid_biosynthetic_process	0.0	2.31558457667e-95	0.920392437124
Outlier:HAllA	electron_transport_chain	translation	0.0	0.588339089735	0.0357940317478
Outlier:HAllA	fatty_acid_metabolic_process	nucleoside_metabolic_process	0.0	0.901680501401	-0.00817245016773
Outlier:Both	carbohydrate_biosynthetic_process	peptidoglycan_based_cell_wall_biogenesis	0.0	1.03744114334e-105	0.9358565868
Outlier:Both	DNA_recombination	cell_wall_macromolecule_biosynthetic_process	0.0	8.82567878597e-112	0.943445357151
Outlier:Both	cellular_catabolic_process	energy_derivation_by_oxidation_of_organic_compounds	0.0	4.12060263484e-108	0.938976698425
Outlier:Both	response_to_antibiotic	response_to_drug	0.0	1.0467933889e-89	0.910343444987
Outlier:Both	cellular_carbohydrate_metabolic_process	cellular_metabolic_process	0.0	1.68824142546e-103	0.932836687748
Outlier:Both	nitrogen_compound_metabolic_process	peptidoglycan_biosynthetic_process	0.0	8.72329693904e-88	0.906634495502
Outlier:HAllA	regulation_of_transcription__DNA_dependent	ribonucleotide_metabolic_process	0.0	0.834377803871	-0.0138315016031
Outlier:None	gender	response_to_starvation	0.59	0.853650016022	0.0122025382107
Outlier:Both	developmental_process	reproduction	0.0	9.50210525806e-154	0.976076067221
Outlier:HAllA	protein_secretion	response_to_biotic_stimulus	0.0	0.639140534821	0.0310122204595
Outlier:HAllA	carbohydrate_transport	carboxylic_acid_metabolic_process	0.0	0.745549585309	-0.0214653805992
Outlier:Both	cellular_biosynthetic_process	ribonucleoside_metabolic_process	0.0	1.68100192754e-82	0.895570271188
Outlier:HAllA	serine_family_amino_acid_biosynthetic_process	spore_germination	0.0	0.64868459953	-0.0301322956719
Outlier:None	locomotory_behavior	nucleobase__nucleoside__nucleotide_and_nucleic_acid_metabolic_process	0.39	0.589376209844	0.0356946138768
Outlier:Both	dicarboxylic_acid_metabolic_process	organic_acid_biosynthetic_process	0.0	1.41995133506e-132	0.963139203148
Outlier:Both	cellular_metabolic_process	histidine_metabolic_process	0.0	4.92200224871e-91	0.912816442535
Outlier:Both	cation_homeostasis	cellular_homeostasis	0.0	8.15318482527e-98	0.924378814313
Outlier:HAllA	glutamate_metabolic_process	peptide_biosynthetic_process	0.0	0.738976622754	-0.0220404348811
Outlier:HAllA	response_to_abiotic_stimulus	two_component_signal_transduction_system__phosphorelay_	0.0	0.568296798994	-0.0377315163458
Outlier:HAllA	behavior	polyol_metabolic_process	0.0	0.840163068528	-0.0133416771212
Outlier:None	antibiotics	ubiquinone_biosynthetic_process	0.21	0.702004138303	0.0253075721771
Outlier:HAllA	lipopolysaccharide_metabolic_process	sporulation	0.0	0.829680158913	-0.0142297937519
Outlier:HAllA	flagellum_assembly	folic_acid_and_derivative_metabolic_process	0.0	0.766081024512	0.0196792486756
Outlier:None	Mo_molybdopterin_cofactor_biosynthetic_process	peptidoglycan_based_cell_wall_biogenesis	0.32	0.875037414383	-0.0104033151682
Outlier:HAllA	biotin_metabolic_process	nucleoside_triphosphate_biosynthetic_process	0.0	0.782238367495	0.0182836624925
Outlier:HAllA	disaccharide_transport	histidine_family_amino_acid_metabolic_process	0.0	0.747768579005	0.0212716111941
Outlier:HAllA	immunosup	isoprenoid_biosynthetic_process	0.0	0.823442374154	-0.0147594632238
Outlier:HAllA	aromatic_amino_acid_family_metabolic_process	purine_ribonucleoside_biosynthetic_process	0.0	0.836720217127	0.0136330858143
Outlier:None	gender	cofactor_catabolic_process	0.44	0.962667918917	0.00309639264552
Outlier:None	antibiotics	purine_base_biosynthetic_process	0.33	0.957749107241	0.00350472535854
Outlier:HAllA	peptidoglycan_biosynthetic_process	two_component_signal_transduction_system__phosphorelay_	0.0	0.607009675756	0.0340162572247
Outlier:HAllA	indolalkylamine_biosynthetic_process	polyamine_transport	0.0	0.589308805891	-0.0357010727514
Outlier:None	age	nucleobase__nucleoside__nucleotide_and_nucleic_acid_biosynthetic_process	0.95	0.963277180054	0.00304582360459
Outlier:Both	cellular_biosynthetic_process	glucose_catabolic_process	0.0	3.14448280072e-92	0.914980347358
Outlier:Both	cellular_amino_acid_metabolic_process	nucleobase_metabolic_process	0.0	2.9363606017e-102	0.931078746629
